chid,pid,purpose,firstclass,tickettype,whopaid,luggage,age,male,income,seasonalticket,oricanton,descanton,CO,HE,seats,TT,alt,match
8360,1117,4,1,1,1,0,3,0,3,0,25,2,0.61,0.3,0,1.14,0,1
8360,1117,4,1,1,1,0,3,0,3,0,25,2,0.74,0.3,2,0.55,1,0
8360,1117,4,1,1,1,0,3,0,3,0,25,2,0.8,0,0,1.2,2,0
8361,1117,4,1,1,1,0,3,0,3,0,25,2,0.68,0.6,0,1.46,0,0
8361,1117,4,1,1,1,0,3,0,3,0,25,2,0.78,0.1,2,0.44,1,0
8361,1117,4,1,1,1,0,3,0,3,0,25,2,0.8,0,0,0.96,2,1
8362,1118,4,1,1,1,0,4,0,2,0,22,3,1.01,1.2,0,2.26,0,0
8362,1118,4,1,1,1,0,4,0,2,0,22,3,1.05,0.2,2,1.71,1,0
8362,1118,4,1,1,1,0,4,0,2,0,22,3,0.8,0,0,2.08,2,1
8363,1118,4,1,1,1,0,4,0,2,0,22,3,1.01,0.3,0,2.07,0,0
8363,1118,4,1,1,1,0,4,0,2,0,22,3,0.99,0.1,2,1.68,1,1
8363,1118,4,1,1,1,0,4,0,2,0,22,3,1.04,0,0,2.08,2,0
8364,1118,4,1,1,1,0,4,0,2,0,22,3,1.01,0.6,0,2.65,0,0
8364,1118,4,1,1,1,0,4,0,2,0,22,3,1.12,0.3,2,1.75,1,0
8364,1118,4,1,1,1,0,4,0,2,0,22,3,0.64,0,0,2.08,2,1
8365,1118,4,1,1,1,0,4,0,2,0,22,3,0.84,0.3,0,2.07,0,0
8365,1118,4,1,1,1,0,4,0,2,0,22,3,0.97,0.2,2,1.71,1,0
8365,1118,4,1,1,1,0,4,0,2,0,22,3,0.64,0,0,1.28,2,1
8366,1118,4,1,1,1,0,4,0,2,0,22,3,0.76,0.6,0,2.65,0,0
8366,1118,4,1,1,1,0,4,0,2,0,22,3,0.84,0.2,2,1.71,1,1
8366,1118,4,1,1,1,0,4,0,2,0,22,3,1.04,0,0,1.6,2,0
8367,1118,4,1,1,1,0,4,0,2,0,22,3,0.76,1.2,0,2.26,0,0
8367,1118,4,1,1,1,0,4,0,2,0,22,3,0.9,0.1,2,1.68,1,0
8367,1118,4,1,1,1,0,4,0,2,0,22,3,0.64,0,0,1.6,2,1
8368,1118,4,1,1,1,0,4,0,2,0,22,3,1.01,1.2,0,2.07,0,0
8368,1118,4,1,1,1,0,4,0,2,0,22,3,1.12,0.1,2,1.75,1,0
8368,1118,4,1,1,1,0,4,0,2,0,22,3,0.8,0,0,1.28,2,1
8369,1118,4,1,1,1,0,4,0,2,0,22,3,0.76,0.3,0,2.07,0,0
8369,1118,4,1,1,1,0,4,0,2,0,22,3,0.84,0.3,2,1.75,1,1
8369,1118,4,1,1,1,0,4,0,2,0,22,3,0.8,0,0,1.6,2,0
8370,1118,4,1,1,1,0,4,0,2,0,22,3,0.84,0.6,0,2.65,0,0
8370,1118,4,1,1,1,0,4,0,2,0,22,3,0.9,0.1,2,1.68,1,0
8370,1118,4,1,1,1,0,4,0,2,0,22,3,0.8,0,0,1.28,2,1
8371,1119,4,1,1,1,0,4,1,2,0,1,2,0.89,1.2,0,1.71,0,0
8371,1119,4,1,1,1,0,4,1,2,0,1,2,0.92,0.2,2,1.16,1,0
8371,1119,4,1,1,1,0,4,1,2,0,1,2,0.6,0,0,1.3,2,1
8372,1119,4,1,1,1,0,4,1,2,0,1,2,0.89,0.3,0,1.55,0,0
8372,1119,4,1,1,1,0,4,1,2,0,1,2,0.9,0.1,2,1.13,1,0
8372,1119,4,1,1,1,0,4,1,2,0,1,2,0.78,0,0,1.3,2,1
8373,1119,4,1,1,1,0,4,1,2,0,1,2,0.89,0.6,0,2.03,0,0
8373,1119,4,1,1,1,0,4,1,2,0,1,2,1.05,0.3,2,1.2,1,0
8373,1119,4,1,1,1,0,4,1,2,0,1,2,0.48,0,0,1.3,2,1
8374,1119,4,1,1,1,0,4,1,2,0,1,2,0.74,0.3,0,1.55,0,0
8374,1119,4,1,1,1,0,4,1,2,0,1,2,0.92,0.2,2,1.16,1,0
8374,1119,4,1,1,1,0,4,1,2,0,1,2,0.48,0,0,0.8,2,1
8375,1119,4,1,1,1,0,4,1,2,0,1,2,0.67,0.6,0,2.03,0,0
8375,1119,4,1,1,1,0,4,1,2,0,1,2,0.74,0.2,2,1.16,1,1
8375,1119,4,1,1,1,0,4,1,2,0,1,2,0.78,0,0,1,2,0
8376,1119,4,1,1,1,0,4,1,2,0,1,2,0.67,1.2,0,1.71,0,0
8376,1119,4,1,1,1,0,4,1,2,0,1,2,0.84,0.1,2,1.13,1,0
8376,1119,4,1,1,1,0,4,1,2,0,1,2,0.48,0,0,1,2,1
8377,1119,4,1,1,1,0,4,1,2,0,1,2,0.89,1.2,0,1.55,0,0
8377,1119,4,1,1,1,0,4,1,2,0,1,2,1.05,0.1,2,1.2,1,0
8377,1119,4,1,1,1,0,4,1,2,0,1,2,0.6,0,0,0.8,2,1
8378,1119,4,1,1,1,0,4,1,2,0,1,2,0.67,0.3,0,1.55,0,0
8378,1119,4,1,1,1,0,4,1,2,0,1,2,0.78,0.3,2,1.2,1,0
8378,1119,4,1,1,1,0,4,1,2,0,1,2,0.6,0,0,1,2,1
8379,1119,4,1,1,1,0,4,1,2,0,1,2,0.74,0.6,0,2.03,0,0
8379,1119,4,1,1,1,0,4,1,2,0,1,2,0.84,0.1,2,1.13,1,0
8379,1119,4,1,1,1,0,4,1,2,0,1,2,0.6,0,0,0.8,2,1
8380,1120,4,1,1,1,0,4,1,2,0,25,2,0.89,1.2,0,1.76,0,0
8380,1120,4,1,1,1,0,4,1,2,0,25,2,0.97,0.2,2,1,1,0
8380,1120,4,1,1,1,0,4,1,2,0,25,2,0.75,0,0,1.56,2,1
8381,1120,4,1,1,1,0,4,1,2,0,25,2,0.89,0.3,0,1.59,0,0
8381,1120,4,1,1,1,0,4,1,2,0,25,2,0.92,0.1,2,0.95,1,1
8381,1120,4,1,1,1,0,4,1,2,0,25,2,0.97,0,0,1.56,2,0
8382,1120,4,1,1,1,0,4,1,2,0,25,2,0.89,0.6,0,2.09,0,0
8382,1120,4,1,1,1,0,4,1,2,0,25,2,1.12,0.3,2,1.06,1,0
8382,1120,4,1,1,1,0,4,1,2,0,25,2,0.6,0,0,1.56,2,1
8383,1120,4,1,1,1,0,4,1,2,0,25,2,0.74,0.3,0,1.59,0,0
8383,1120,4,1,1,1,0,4,1,2,0,25,2,0.97,0.2,2,1,1,0
8383,1120,4,1,1,1,0,4,1,2,0,25,2,0.6,0,0,0.96,2,1
8384,1120,4,1,1,1,0,4,1,2,0,25,2,0.67,0.6,0,2.09,0,0
8384,1120,4,1,1,1,0,4,1,2,0,25,2,0.76,0.2,2,1,1,1
8384,1120,4,1,1,1,0,4,1,2,0,25,2,0.97,0,0,1.2,2,0
8385,1120,4,1,1,1,0,4,1,2,0,25,2,0.67,1.2,0,1.76,0,0
8385,1120,4,1,1,1,0,4,1,2,0,25,2,0.9,0.1,2,0.95,1,0
8385,1120,4,1,1,1,0,4,1,2,0,25,2,0.6,0,0,1.2,2,1
8386,1120,4,1,1,1,0,4,1,2,0,25,2,0.89,1.2,0,1.59,0,0
8386,1120,4,1,1,1,0,4,1,2,0,25,2,1.12,0.1,2,1.06,1,0
8386,1120,4,1,1,1,0,4,1,2,0,25,2,0.75,0,0,0.96,2,1
8387,1120,4,1,1,1,0,4,1,2,0,25,2,0.67,0.3,0,1.59,0,0
8387,1120,4,1,1,1,0,4,1,2,0,25,2,0.81,0.3,2,1.06,1,0
8387,1120,4,1,1,1,0,4,1,2,0,25,2,0.75,0,0,1.2,2,1
8388,1120,4,1,1,1,0,4,1,2,0,25,2,0.74,0.6,0,2.09,0,0
8388,1120,4,1,1,1,0,4,1,2,0,25,2,0.84,0.1,2,0.95,1,0
8388,1120,4,1,1,1,0,4,1,2,0,25,2,0.75,0,0,0.96,2,1
8389,1121,4,1,1,1,0,4,1,3,0,1,22,0.94,0.3,0,2.92,0,0
8389,1121,4,1,1,1,0,4,1,3,0,1,22,1.09,0.1,2,1.53,1,0
8389,1121,4,1,1,1,0,4,1,3,0,1,22,1.04,0,0,1.9,2,1
8390,1121,4,1,1,1,0,4,1,3,0,1,22,0.94,1.2,0,2.92,0,0
8390,1121,4,1,1,1,0,4,1,3,0,1,22,1.33,0.1,2,1.45,1,1
8390,1121,4,1,1,1,0,4,1,3,0,1,22,1.69,0,0,2.47,2,0
8391,1121,4,1,1,1,0,4,1,3,0,1,22,0.85,0.3,0,2.92,0,0
8391,1121,4,1,1,1,0,4,1,3,0,1,22,1.22,0.2,2,1.39,1,1
8391,1121,4,1,1,1,0,4,1,3,0,1,22,1.3,0,0,2.47,2,0
8392,1121,4,1,1,1,0,4,1,3,0,1,22,0.85,0.6,0,2.34,0,0
8392,1121,4,1,1,1,0,4,1,3,0,1,22,1.22,0.3,2,1.39,1,0
8392,1121,4,1,1,1,0,4,1,3,0,1,22,1.69,0,0,1.52,2,1
8393,1121,4,1,1,1,0,4,1,3,0,1,22,0.94,0.3,0,2.53,0,0
8393,1121,4,1,1,1,0,4,1,3,0,1,22,1.12,0.3,2,1.39,1,1
8393,1121,4,1,1,1,0,4,1,3,0,1,22,1.04,0,0,2.47,2,0
8394,1121,4,1,1,1,0,4,1,3,0,1,22,0.85,0.3,0,2.53,0,0
8394,1121,4,1,1,1,0,4,1,3,0,1,22,0.99,0.1,2,1.45,1,0
8394,1121,4,1,1,1,0,4,1,3,0,1,22,1.3,0,0,1.52,2,1
8395,1121,4,1,1,1,0,4,1,3,0,1,22,1.13,0.6,0,2.53,0,0
8395,1121,4,1,1,1,0,4,1,3,0,1,22,1.22,0.2,2,1.39,1,0
8395,1121,4,1,1,1,0,4,1,3,0,1,22,1.04,0,0,1.52,2,1
8396,1121,4,1,1,1,0,4,1,3,0,1,22,1.13,0.3,0,2.92,0,0
8396,1121,4,1,1,1,0,4,1,3,0,1,22,1.33,0.3,2,1.45,1,0
8396,1121,4,1,1,1,0,4,1,3,0,1,22,1.69,0,0,1.52,2,1
8397,1121,4,1,1,1,0,4,1,3,0,1,22,0.94,0.6,0,2.53,0,0
8397,1121,4,1,1,1,0,4,1,3,0,1,22,1.33,0.3,2,1.45,1,1
8397,1121,4,1,1,1,0,4,1,3,0,1,22,1.3,0,0,1.9,2,0
8398,1122,4,1,1,1,0,4,1,3,0,2,15,1.01,1.2,0,1.68,0,0
8398,1122,4,1,1,1,0,4,1,3,0,2,15,1.18,0.2,2,0.85,1,0
8398,1122,4,1,1,1,0,4,1,3,0,2,15,0.85,0,0,1.69,2,1
8399,1122,4,1,1,1,0,4,1,3,0,2,15,1.01,0.3,0,1.52,0,0
8399,1122,4,1,1,1,0,4,1,3,0,2,15,1.12,0.1,2,0.79,1,1
8399,1122,4,1,1,1,0,4,1,3,0,2,15,1.1,0,0,1.69,2,0
8400,1122,4,1,1,1,0,4,1,3,0,2,15,1.01,0.6,0,2,0,0
8400,1122,4,1,1,1,0,4,1,3,0,2,15,1.37,0.3,2,0.93,1,0
8400,1122,4,1,1,1,0,4,1,3,0,2,15,0.68,0,0,1.69,2,1
8401,1122,4,1,1,1,0,4,1,3,0,2,15,0.84,0.3,0,1.52,0,0
8401,1122,4,1,1,1,0,4,1,3,0,2,15,1.22,0.2,2,0.85,1,0
8401,1122,4,1,1,1,0,4,1,3,0,2,15,0.68,0,0,1.04,2,1
8402,1122,4,1,1,1,0,4,1,3,0,2,15,0.76,0.6,0,2,0,0
8402,1122,4,1,1,1,0,4,1,3,0,2,15,0.92,0.2,2,0.85,1,1
8402,1122,4,1,1,1,0,4,1,3,0,2,15,1.1,0,0,1.3,2,0
8403,1122,4,1,1,1,0,4,1,3,0,2,15,0.76,1.2,0,1.68,0,1
8403,1122,4,1,1,1,0,4,1,3,0,2,15,1.12,0.1,2,0.79,1,0
8403,1122,4,1,1,1,0,4,1,3,0,2,15,0.68,0,0,1.3,2,0
8404,1122,4,1,1,1,0,4,1,3,0,2,15,1.01,1.2,0,1.52,0,0
8404,1122,4,1,1,1,0,4,1,3,0,2,15,1.37,0.1,2,0.93,1,0
8404,1122,4,1,1,1,0,4,1,3,0,2,15,0.85,0,0,1.04,2,1
8405,1122,4,1,1,1,0,4,1,3,0,2,15,0.76,0.3,0,1.52,0,0
8405,1122,4,1,1,1,0,4,1,3,0,2,15,0.97,0.3,2,0.93,1,1
8405,1122,4,1,1,1,0,4,1,3,0,2,15,0.85,0,0,1.3,2,0
8406,1122,4,1,1,1,0,4,1,3,0,2,15,0.84,0.6,0,2,0,0
8406,1122,4,1,1,1,0,4,1,3,0,2,15,1.05,0.1,2,0.79,1,0
8406,1122,4,1,1,1,0,4,1,3,0,2,15,0.85,0,0,1.04,2,1
8407,1123,4,1,1,1,0,4,1,3,0,25,18,1.75,1.2,0,6.26,0,0
8407,1123,4,1,1,1,0,4,1,3,0,25,18,1.87,0.3,2,3.88,1,0
8407,1123,4,1,1,1,0,4,1,3,0,25,18,2.2,0,0,3.3,2,1
8408,1123,4,1,1,1,0,4,1,3,0,25,18,1.31,1.2,0,4.75,0,0
8408,1123,4,1,1,1,0,4,1,3,0,25,18,1.46,0.3,2,3.96,1,0
8408,1123,4,1,1,1,0,4,1,3,0,25,18,1.76,0,0,4.29,2,1
8409,1123,4,1,1,1,0,4,1,3,0,25,18,1.31,1.2,0,6.26,0,0
8409,1123,4,1,1,1,0,4,1,3,0,25,18,1.55,0.2,2,4.06,1,0
8409,1123,4,1,1,1,0,4,1,3,0,25,18,1.76,0,0,2.64,2,1
8410,1123,4,1,1,1,0,4,1,3,0,25,18,1.31,0.6,0,5.25,0,0
8410,1123,4,1,1,1,0,4,1,3,0,25,18,1.55,0.1,2,4.06,1,1
8410,1123,4,1,1,1,0,4,1,3,0,25,18,2.86,0,0,4.29,2,0
8411,1123,4,1,1,1,0,4,1,3,0,25,18,1.46,1.2,0,5.25,0,0
8411,1123,4,1,1,1,0,4,1,3,0,25,18,1.61,0.3,2,4.06,1,1
8411,1123,4,1,1,1,0,4,1,3,0,25,18,2.86,0,0,2.64,2,0
8412,1123,4,1,1,1,0,4,1,3,0,25,18,1.46,0.6,0,4.75,0,1
8412,1123,4,1,1,1,0,4,1,3,0,25,18,1.61,0.2,2,4.06,1,0
8412,1123,4,1,1,1,0,4,1,3,0,25,18,2.2,0,0,4.29,2,0
8413,1123,4,1,1,1,0,4,1,3,0,25,18,1.75,0.6,0,4.75,0,0
8413,1123,4,1,1,1,0,4,1,3,0,25,18,1.96,0.1,2,3.96,1,0
8413,1123,4,1,1,1,0,4,1,3,0,25,18,1.76,0,0,3.3,2,1
8414,1123,4,1,1,1,0,4,1,3,0,25,18,1.46,1.2,0,4.75,0,0
8414,1123,4,1,1,1,0,4,1,3,0,25,18,1.68,0.2,2,3.88,1,1
8414,1123,4,1,1,1,0,4,1,3,0,25,18,2.86,0,0,3.3,2,0
8415,1123,4,1,1,1,0,4,1,3,0,25,18,1.75,0.3,0,5.25,0,1
8415,1123,4,1,1,1,0,4,1,3,0,25,18,2.21,0.2,2,4.06,1,0
8415,1123,4,1,1,1,0,4,1,3,0,25,18,2.86,0,0,3.3,2,0
8416,1124,4,1,1,1,0,2,1,3,0,1,22,1.13,1.2,0,2.14,0,0
8416,1124,4,1,1,1,0,2,1,3,0,1,22,1.33,0.2,2,1.06,1,0
8416,1124,4,1,1,1,0,2,1,3,0,1,22,1,0,0,2.21,2,1
8417,1124,4,1,1,1,0,2,1,3,0,1,22,1.13,0.3,0,1.93,0,0
8417,1124,4,1,1,1,0,2,1,3,0,1,22,1.22,0.1,2,1,1,1
8417,1124,4,1,1,1,0,2,1,3,0,1,22,1.3,0,0,2.21,2,0
8418,1124,4,1,1,1,0,2,1,3,0,1,22,1.13,0.6,0,2.57,0,0
8418,1124,4,1,1,1,0,2,1,3,0,1,22,1.5,0.3,2,1.14,1,0
8418,1124,4,1,1,1,0,2,1,3,0,1,22,0.8,0,0,2.21,2,1
8419,1124,4,1,1,1,0,2,1,3,0,1,22,0.94,0.3,0,1.93,0,0
8419,1124,4,1,1,1,0,2,1,3,0,1,22,1.33,0.2,2,1.06,1,0
8419,1124,4,1,1,1,0,2,1,3,0,1,22,0.8,0,0,1.36,2,1
8420,1124,4,1,1,1,0,2,1,3,0,1,22,0.85,0.6,0,2.57,0,0
8420,1124,4,1,1,1,0,2,1,3,0,1,22,0.99,0.2,2,1.06,1,1
8420,1124,4,1,1,1,0,2,1,3,0,1,22,1.3,0,0,1.7,2,0
8421,1124,4,1,1,1,0,2,1,3,0,1,22,0.85,1.2,0,2.14,0,0
8421,1124,4,1,1,1,0,2,1,3,0,1,22,1.22,0.1,2,1,1,0
8421,1124,4,1,1,1,0,2,1,3,0,1,22,0.8,0,0,1.7,2,1
8422,1124,4,1,1,1,0,2,1,3,0,1,22,1.13,1.2,0,1.93,0,0
8422,1124,4,1,1,1,0,2,1,3,0,1,22,1.5,0.1,2,1.14,1,0
8422,1124,4,1,1,1,0,2,1,3,0,1,22,1,0,0,1.36,2,1
8423,1124,4,1,1,1,0,2,1,3,0,1,22,0.85,0.3,0,1.93,0,0
8423,1124,4,1,1,1,0,2,1,3,0,1,22,1.05,0.3,2,1.14,1,0
8423,1124,4,1,1,1,0,2,1,3,0,1,22,1,0,0,1.7,2,1
8424,1124,4,1,1,1,0,2,1,3,0,1,22,0.94,0.6,0,2.57,0,0
8424,1124,4,1,1,1,0,2,1,3,0,1,22,1.12,0.1,2,1,1,0
8424,1124,4,1,1,1,0,2,1,3,0,1,22,1,0,0,1.36,2,1
8425,1125,4,1,1,1,1,3,0,3,0,17,11,0.89,1.2,0,1.9,0,0
8425,1125,4,1,1,1,1,3,0,3,0,17,11,0.88,0.3,2,1.04,1,0
8425,1125,4,1,1,1,1,3,0,3,0,17,11,0.85,0,0,1.3,2,1
8426,1125,4,1,1,1,1,3,0,3,0,17,11,0.67,1.2,0,1.45,0,0
8426,1125,4,1,1,1,1,3,0,3,0,17,11,0.74,0.3,2,1.07,1,0
8426,1125,4,1,1,1,1,3,0,3,0,17,11,0.68,0,0,1.69,2,1
8427,1125,4,1,1,1,1,3,0,3,0,17,11,0.67,1.2,0,1.9,0,0
8427,1125,4,1,1,1,1,3,0,3,0,17,11,0.76,0.2,2,1.11,1,0
8427,1125,4,1,1,1,1,3,0,3,0,17,11,0.68,0,0,1.04,2,1
8428,1125,4,1,1,1,1,3,0,3,0,17,11,0.67,0.6,0,1.6,0,0
8428,1125,4,1,1,1,1,3,0,3,0,17,11,0.76,0.1,2,1.11,1,0
8428,1125,4,1,1,1,1,3,0,3,0,17,11,1.1,0,0,1.69,2,1
8429,1125,4,1,1,1,1,3,0,3,0,17,11,0.74,1.2,0,1.6,0,0
8429,1125,4,1,1,1,1,3,0,3,0,17,11,0.78,0.3,2,1.11,1,0
8429,1125,4,1,1,1,1,3,0,3,0,17,11,1.1,0,0,1.04,2,1
8430,1125,4,1,1,1,1,3,0,3,0,17,11,0.74,0.6,0,1.45,0,0
8430,1125,4,1,1,1,1,3,0,3,0,17,11,0.78,0.2,2,1.11,1,0
8430,1125,4,1,1,1,1,3,0,3,0,17,11,0.85,0,0,1.69,2,1
8431,1125,4,1,1,1,1,3,0,3,0,17,11,0.89,0.6,0,1.45,0,0
8431,1125,4,1,1,1,1,3,0,3,0,17,11,0.9,0.1,2,1.07,1,0
8431,1125,4,1,1,1,1,3,0,3,0,17,11,0.68,0,0,1.3,2,1
8432,1125,4,1,1,1,1,3,0,3,0,17,11,0.74,1.2,0,1.45,0,0
8432,1125,4,1,1,1,1,3,0,3,0,17,11,0.81,0.2,2,1.04,1,0
8432,1125,4,1,1,1,1,3,0,3,0,17,11,1.1,0,0,1.3,2,1
8433,1125,4,1,1,1,1,3,0,3,0,17,11,0.89,0.3,0,1.6,0,0
8433,1125,4,1,1,1,1,3,0,3,0,17,11,0.97,0.2,2,1.11,1,0
8433,1125,4,1,1,1,1,3,0,3,0,17,11,1.1,0,0,1.3,2,1
8434,1126,4,1,1,1,1,3,1,2,0,25,17,1.46,1.2,0,2.83,0,0
8434,1126,4,1,1,1,1,3,1,2,0,25,17,1.74,0.2,2,0.95,1,1
8434,1126,4,1,1,1,1,3,1,2,0,25,17,1.65,0,0,3.51,2,0
8435,1126,4,1,1,1,1,3,1,2,0,25,17,1.46,0.3,0,2.57,0,0
8435,1126,4,1,1,1,1,3,1,2,0,25,17,1.65,0.1,2,0.84,1,1
8435,1126,4,1,1,1,1,3,1,2,0,25,17,2.14,0,0,3.51,2,0
8436,1126,4,1,1,1,1,3,1,2,0,25,17,1.46,0.6,0,3.36,0,0
8436,1126,4,1,1,1,1,3,1,2,0,25,17,2.07,0.3,2,1.09,1,0
8436,1126,4,1,1,1,1,3,1,2,0,25,17,1.32,0,0,3.51,2,1
8437,1126,4,1,1,1,1,3,1,2,0,25,17,1.22,0.3,0,2.57,0,0
8437,1126,4,1,1,1,1,3,1,2,0,25,17,1.78,0.2,2,0.95,1,0
8437,1126,4,1,1,1,1,3,1,2,0,25,17,1.32,0,0,2.16,2,1
8438,1126,4,1,1,1,1,3,1,2,0,25,17,1.1,0.6,0,3.36,0,0
8438,1126,4,1,1,1,1,3,1,2,0,25,17,1.33,0.2,2,0.95,1,1
8438,1126,4,1,1,1,1,3,1,2,0,25,17,2.14,0,0,2.7,2,0
8439,1126,4,1,1,1,1,3,1,2,0,25,17,1.1,1.2,0,2.83,0,0
8439,1126,4,1,1,1,1,3,1,2,0,25,17,1.65,0.1,2,0.84,1,1
8439,1126,4,1,1,1,1,3,1,2,0,25,17,1.32,0,0,2.7,2,0
8440,1126,4,1,1,1,1,3,1,2,0,25,17,1.46,1.2,0,2.57,0,0
8440,1126,4,1,1,1,1,3,1,2,0,25,17,2.07,0.1,2,1.09,1,0
8440,1126,4,1,1,1,1,3,1,2,0,25,17,1.65,0,0,2.16,2,1
8441,1126,4,1,1,1,1,3,1,2,0,25,17,1.1,0.3,0,2.57,0,0
8441,1126,4,1,1,1,1,3,1,2,0,25,17,1.37,0.3,2,1.09,1,1
8441,1126,4,1,1,1,1,3,1,2,0,25,17,1.65,0,0,2.7,2,0
8442,1126,4,1,1,1,1,3,1,2,0,25,17,1.22,0.6,0,3.36,0,0
8442,1126,4,1,1,1,1,3,1,2,0,25,17,1.5,0.1,2,0.84,1,1
8442,1126,4,1,1,1,1,3,1,2,0,25,17,1.65,0,0,2.16,2,0
8443,1127,4,1,1,1,1,4,1,3,0,25,9,1.09,0.3,0,2.64,0,0
8443,1127,4,1,1,1,1,4,1,3,0,25,9,1.22,0.1,2,1.03,1,1
8443,1127,4,1,1,1,1,4,1,3,0,25,9,1.72,0,0,2.6,2,0
8444,1127,4,1,1,1,1,4,1,3,0,25,9,1.09,1.2,0,2.64,0,0
8444,1127,4,1,1,1,1,4,1,3,0,25,9,1.5,0.1,2,0.93,1,1
8444,1127,4,1,1,1,1,4,1,3,0,25,9,2.79,0,0,3.38,2,0
8445,1127,4,1,1,1,1,4,1,3,0,25,9,0.98,0.3,0,2.64,0,0
8445,1127,4,1,1,1,1,4,1,3,0,25,9,1.4,0.2,2,0.85,1,1
8445,1127,4,1,1,1,1,4,1,3,0,25,9,2.15,0,0,3.38,2,0
8446,1127,4,1,1,1,1,4,1,3,0,25,9,0.98,0.6,0,2.01,0,0
8446,1127,4,1,1,1,1,4,1,3,0,25,9,1.4,0.3,2,0.85,1,1
8446,1127,4,1,1,1,1,4,1,3,0,25,9,2.79,0,0,2.08,2,0
8447,1127,4,1,1,1,1,4,1,3,0,25,9,1.09,0.3,0,2.22,0,0
8447,1127,4,1,1,1,1,4,1,3,0,25,9,1.33,0.3,2,0.85,1,1
8447,1127,4,1,1,1,1,4,1,3,0,25,9,1.72,0,0,3.38,2,0
8448,1127,4,1,1,1,1,4,1,3,0,25,9,0.98,0.3,0,2.22,0,0
8448,1127,4,1,1,1,1,4,1,3,0,25,9,1.12,0.1,2,0.93,1,1
8448,1127,4,1,1,1,1,4,1,3,0,25,9,2.15,0,0,2.08,2,0
8449,1127,4,1,1,1,1,4,1,3,0,25,9,1.31,0.6,0,2.22,0,0
8449,1127,4,1,1,1,1,4,1,3,0,25,9,1.4,0.2,2,0.85,1,1
8449,1127,4,1,1,1,1,4,1,3,0,25,9,1.72,0,0,2.08,2,0
8450,1127,4,1,1,1,1,4,1,3,0,25,9,1.31,0.3,0,2.64,0,0
8450,1127,4,1,1,1,1,4,1,3,0,25,9,1.5,0.3,2,0.93,1,1
8450,1127,4,1,1,1,1,4,1,3,0,25,9,2.79,0,0,2.08,2,0
8451,1127,4,1,1,1,1,4,1,3,0,25,9,1.09,0.6,0,2.22,0,0
8451,1127,4,1,1,1,1,4,1,3,0,25,9,1.5,0.3,2,0.93,1,1
8451,1127,4,1,1,1,1,4,1,3,0,25,9,2.15,0,0,2.6,2,0
8452,1128,4,1,1,1,1,2,0,1,0,1,22,1.05,0.3,0,3.28,0,0
8452,1128,4,1,1,1,1,2,0,1,0,1,22,1.12,0.1,2,1.79,1,0
8452,1128,4,1,1,1,1,2,0,1,0,1,22,0.96,0,0,1.9,2,1
8453,1128,4,1,1,1,1,2,0,1,0,1,22,1.05,1.2,0,3.28,0,0
8453,1128,4,1,1,1,1,2,0,1,0,1,22,1.37,0.1,2,1.71,1,1
8453,1128,4,1,1,1,1,2,0,1,0,1,22,1.56,0,0,2.47,2,0
8454,1128,4,1,1,1,1,2,0,1,0,1,22,0.94,0.3,0,3.28,0,0
8454,1128,4,1,1,1,1,2,0,1,0,1,22,1.27,0.2,2,1.65,1,1
8454,1128,4,1,1,1,1,2,0,1,0,1,22,1.2,0,0,2.47,2,0
8455,1128,4,1,1,1,1,2,0,1,0,1,22,0.94,0.6,0,2.55,0,0
8455,1128,4,1,1,1,1,2,0,1,0,1,22,1.27,0.3,2,1.65,1,0
8455,1128,4,1,1,1,1,2,0,1,0,1,22,1.56,0,0,1.52,2,1
8456,1128,4,1,1,1,1,2,0,1,0,1,22,1.05,0.3,0,2.79,0,0
8456,1128,4,1,1,1,1,2,0,1,0,1,22,1.22,0.3,2,1.65,1,0
8456,1128,4,1,1,1,1,2,0,1,0,1,22,0.96,0,0,2.47,2,1
8457,1128,4,1,1,1,1,2,0,1,0,1,22,0.94,0.3,0,2.79,0,0
8457,1128,4,1,1,1,1,2,0,1,0,1,22,1.09,0.1,2,1.71,1,0
8457,1128,4,1,1,1,1,2,0,1,0,1,22,1.2,0,0,1.52,2,1
8458,1128,4,1,1,1,1,2,0,1,0,1,22,1.26,0.6,0,2.79,0,0
8458,1128,4,1,1,1,1,2,0,1,0,1,22,1.33,0.2,2,1.65,1,0
8458,1128,4,1,1,1,1,2,0,1,0,1,22,0.96,0,0,1.52,2,1
8459,1128,4,1,1,1,1,2,0,1,0,1,22,1.26,0.3,0,3.28,0,0
8459,1128,4,1,1,1,1,2,0,1,0,1,22,1.37,0.3,2,1.71,1,0
8459,1128,4,1,1,1,1,2,0,1,0,1,22,1.56,0,0,1.52,2,1
8460,1128,4,1,1,1,1,2,0,1,0,1,22,1.05,0.6,0,2.79,0,0
8460,1128,4,1,1,1,1,2,0,1,0,1,22,1.37,0.3,2,1.71,1,1
8460,1128,4,1,1,1,1,2,0,1,0,1,22,1.2,0,0,1.9,2,0
8461,1129,4,1,1,1,1,2,1,3,0,25,2,0.68,0.3,0,1.46,0,0
8461,1129,4,1,1,1,1,2,1,3,0,25,2,0.76,0.1,2,0.55,1,1
8461,1129,4,1,1,1,1,2,1,3,0,25,2,0.56,0,0,1.1,2,0
8462,1129,4,1,1,1,1,2,1,3,0,25,2,0.68,1.2,0,1.46,0,0
8462,1129,4,1,1,1,1,2,1,3,0,25,2,0.9,0.1,2,0.49,1,1
