,age,descanton,firstclass,income,luggage,male,oricanton,purpose,seasonalticket,seats,tickettype,whopaid
1583,0,0,0,0,0,0,1,1,0,1,1,1
1584,0,0,0,0,0,0,1,0,1,1,1,1
1585,0,0,0,0,0,0,0,1,1,1,1,1
1586,1,1,1,1,1,1,0,0,0,0,0,0
1587,1,1,1,1,1,0,1,0,0,0,0,0
1588,1,1,1,1,1,0,0,1,0,0,0,0
1589,1,1,1,1,1,0,0,0,1,0,0,0
1590,1,1,1,1,1,0,0,0,0,1,0,0
1591,1,1,1,1,1,0,0,0,0,0,1,0
1592,1,1,1,1,1,0,0,0,0,0,0,1
1593,1,1,1,1,0,1,1,0,0,0,0,0
1594,1,1,1,1,0,1,0,1,0,0,0,0
1595,1,1,1,1,0,1,0,0,1,0,0,0
1596,1,1,1,1,0,1,0,0,0,1,0,0
1597,1,1,1,1,0,1,0,0,0,0,1,0
1598,1,1,1,1,0,1,0,0,0,0,0,1
1599,1,1,1,1,0,0,1,1,0,0,0,0
1600,1,1,1,1,0,0,1,0,1,0,0,0
1601,1,1,1,1,0,0,1,0,0,1,0,0
1602,1,1,1,1,0,0,1,0,0,0,1,0
1603,1,1,1,1,0,0,1,0,0,0,0,1
1604,1,1,1,1,0,0,0,1,1,0,0,0
1605,1,1,1,1,0,0,0,1,0,1,0,0
1606,1,1,1,1,0,0,0,1,0,0,1,0
1607,1,1,1,1,0,0,0,1,0,0,0,1
1608,1,1,1,1,0,0,0,0,1,1,0,0
1609,1,1,1,1,0,0,0,0,1,0,1,0
1610,1,1,1,1,0,0,0,0,1,0,0,1
1611,1,1,1,1,0,0,0,0,0,1,1,0
1612,1,1,1,1,0,0,0,0,0,1,0,1
1613,1,1,1,1,0,0,0,0,0,0,1,1
1614,1,1,1,0,1,1,1,0,0,0,0,0
1615,1,1,1,0,1,1,0,1,0,0,0,0
1616,1,1,1,0,1,1,0,0,1,0,0,0
1617,1,1,1,0,1,1,0,0,0,1,0,0
1618,1,1,1,0,1,1,0,0,0,0,1,0
1619,1,1,1,0,1,1,0,0,0,0,0,1
1620,1,1,1,0,1,0,1,1,0,0,0,0
1621,1,1,1,0,1,0,1,0,1,0,0,0
1622,1,1,1,0,1,0,1,0,0,1,0,0
1623,1,1,1,0,1,0,1,0,0,0,1,0
1624,1,1,1,0,1,0,1,0,0,0,0,1
1625,1,1,1,0,1,0,0,1,1,0,0,0
1626,1,1,1,0,1,0,0,1,0,1,0,0
1627,1,1,1,0,1,0,0,1,0,0,1,0
1628,1,1,1,0,1,0,0,1,0,0,0,1
1629,1,1,1,0,1,0,0,0,1,1,0,0
1630,1,1,1,0,1,0,0,0,1,0,1,0
1631,1,1,1,0,1,0,0,0,1,0,0,1
1632,1,1,1,0,1,0,0,0,0,1,1,0
1633,1,1,1,0,1,0,0,0,0,1,0,1
1634,1,1,1,0,1,0,0,0,0,0,1,1
1635,1,1,1,0,0,1,1,1,0,0,0,0
1636,1,1,1,0,0,1,1,0,1,0,0,0
1637,1,1,1,0,0,1,1,0,0,1,0,0
1638,1,1,1,0,0,1,1,0,0,0,1,0
1639,1,1,1,0,0,1,1,0,0,0,0,1
1640,1,1,1,0,0,1,0,1,1,0,0,0
1641,1,1,1,0,0,1,0,1,0,1,0,0
1642,1,1,1,0,0,1,0,1,0,0,1,0
1643,1,1,1,0,0,1,0,1,0,0,0,1
1644,1,1,1,0,0,1,0,0,1,1,0,0
1645,1,1,1,0,0,1,0,0,1,0,1,0
1646,1,1,1,0,0,1,0,0,1,0,0,1
1647,1,1,1,0,0,1,0,0,0,1,1,0
1648,1,1,1,0,0,1,0,0,0,1,0,1
1649,1,1,1,0,0,1,0,0,0,0,1,1
1650,1,1,1,0,0,0,1,1,1,0,0,0
1651,1,1,1,0,0,0,1,1,0,1,0,0
1652,1,1,1,0,0,0,1,1,0,0,1,0
1653,1,1,1,0,0,0,1,1,0,0,0,1
1654,1,1,1,0,0,0,1,0,1,1,0,0
1655,1,1,1,0,0,0,1,0,1,0,1,0
1656,1,1,1,0,0,0,1,0,1,0,0,1
1657,1,1,1,0,0,0,1,0,0,1,1,0
1658,1,1,1,0,0,0,1,0,0,1,0,1
1659,1,1,1,0,0,0,1,0,0,0,1,1
1660,1,1,1,0,0,0,0,1,1,1,0,0
1661,1,1,1,0,0,0,0,1,1,0,1,0
1662,1,1,1,0,0,0,0,1,1,0,0,1
1663,1,1,1,0,0,0,0,1,0,1,1,0
1664,1,1,1,0,0,0,0,1,0,1,0,1
1665,1,1,1,0,0,0,0,1,0,0,1,1
1666,1,1,1,0,0,0,0,0,1,1,1,0
1667,1,1,1,0,0,0,0,0,1,1,0,1
1668,1,1,1,0,0,0,0,0,1,0,1,1
1669,1,1,1,0,0,0,0,0,0,1,1,1
1670,1,1,0,1,1,1,1,0,0,0,0,0
1671,1,1,0,1,1,1,0,1,0,0,0,0
1672,1,1,0,1,1,1,0,0,1,0,0,0
1673,1,1,0,1,1,1,0,0,0,1,0,0
1674,1,1,0,1,1,1,0,0,0,0,1,0
1675,1,1,0,1,1,1,0,0,0,0,0,1
1676,1,1,0,1,1,0,1,1,0,0,0,0
1677,1,1,0,1,1,0,1,0,1,0,0,0
1678,1,1,0,1,1,0,1,0,0,1,0,0
1679,1,1,0,1,1,0,1,0,0,0,1,0
1680,1,1,0,1,1,0,1,0,0,0,0,1
1681,1,1,0,1,1,0,0,1,1,0,0,0
1682,1,1,0,1,1,0,0,1,0,1,0,0
1683,1,1,0,1,1,0,0,1,0,0,1,0
1684,1,1,0,1,1,0,0,1,0,0,0,1
1685,1,1,0,1,1,0,0,0,1,1,0,0
1686,1,1,0,1,1,0,0,0,1,0,1,0
1687,1,1,0,1,1,0,0,0,1,0,0,1
1688,1,1,0,1,1,0,0,0,0,1,1,0
1689,1,1,0,1,1,0,0,0,0,1,0,1
1690,1,1,0,1,1,0,0,0,0,0,1,1
1691,1,1,0,1,0,1,1,1,0,0,0,0
1692,1,1,0,1,0,1,1,0,1,0,0,0
1693,1,1,0,1,0,1,1,0,0,1,0,0
1694,1,1,0,1,0,1,1,0,0,0,1,0
1695,1,1,0,1,0,1,1,0,0,0,0,1
1696,1,1,0,1,0,1,0,1,1,0,0,0
1697,1,1,0,1,0,1,0,1,0,1,0,0
1698,1,1,0,1,0,1,0,1,0,0,1,0
1699,1,1,0,1,0,1,0,1,0,0,0,1
1700,1,1,0,1,0,1,0,0,1,1,0,0
1701,1,1,0,1,0,1,0,0,1,0,1,0
1702,1,1,0,1,0,1,0,0,1,0,0,1
1703,1,1,0,1,0,1,0,0,0,1,1,0
1704,1,1,0,1,0,1,0,0,0,1,0,1
1705,1,1,0,1,0,1,0,0,0,0,1,1
1706,1,1,0,1,0,0,1,1,1,0,0,0
1707,1,1,0,1,0,0,1,1,0,1,0,0
1708,1,1,0,1,0,0,1,1,0,0,1,0
1709,1,1,0,1,0,0,1,1,0,0,0,1
1710,1,1,0,1,0,0,1,0,1,1,0,0
1711,1,1,0,1,0,0,1,0,1,0,1,0
1712,1,1,0,1,0,0,1,0,1,0,0,1
1713,1,1,0,1,0,0,1,0,0,1,1,0
1714,1,1,0,1,0,0,1,0,0,1,0,1
1715,1,1,0,1,0,0,1,0,0,0,1,1
1716,1,1,0,1,0,0,0,1,1,1,0,0
1717,1,1,0,1,0,0,0,1,1,0,1,0
1718,1,1,0,1,0,0,0,1,1,0,0,1
1719,1,1,0,1,0,0,0,1,0,1,1,0
1720,1,1,0,1,0,0,0,1,0,1,0,1
1721,1,1,0,1,0,0,0,1,0,0,1,1
1722,1,1,0,1,0,0,0,0,1,1,1,0
1723,1,1,0,1,0,0,0,0,1,1,0,1
1724,1,1,0,1,0,0,0,0,1,0,1,1
1725,1,1,0,1,0,0,0,0,0,1,1,1
1726,1,1,0,0,1,1,1,1,0,0,0,0
1727,1,1,0,0,1,1,1,0,1,0,0,0
1728,1,1,0,0,1,1,1,0,0,1,0,0
1729,1,1,0,0,1,1,1,0,0,0,1,0
1730,1,1,0,0,1,1,1,0,0,0,0,1
1731,1,1,0,0,1,1,0,1,1,0,0,0
1732,1,1,0,0,1,1,0,1,0,1,0,0
1733,1,1,0,0,1,1,0,1,0,0,1,0
1734,1,1,0,0,1,1,0,1,0,0,0,1
1735,1,1,0,0,1,1,0,0,1,1,0,0
1736,1,1,0,0,1,1,0,0,1,0,1,0
1737,1,1,0,0,1,1,0,0,1,0,0,1
1738,1,1,0,0,1,1,0,0,0,1,1,0
1739,1,1,0,0,1,1,0,0,0,1,0,1
1740,1,1,0,0,1,1,0,0,0,0,1,1
1741,1,1,0,0,1,0,1,1,1,0,0,0
1742,1,1,0,0,1,0,1,1,0,1,0,0
1743,1,1,0,0,1,0,1,1,0,0,1,0
1744,1,1,0,0,1,0,1,1,0,0,0,1
1745,1,1,0,0,1,0,1,0,1,1,0,0
1746,1,1,0,0,1,0,1,0,1,0,1,0
1747,1,1,0,0,1,0,1,0,1,0,0,1
1748,1,1,0,0,1,0,1,0,0,1,1,0
1749,1,1,0,0,1,0,1,0,0,1,0,1
1750,1,1,0,0,1,0,1,0,0,0,1,1
1751,1,1,0,0,1,0,0,1,1,1,0,0
1752,1,1,0,0,1,0,0,1,1,0,1,0
1753,1,1,0,0,1,0,0,1,1,0,0,1
1754,1,1,0,0,1,0,0,1,0,1,1,0
1755,1,1,0,0,1,0,0,1,0,1,0,1
1756,1,1,0,0,1,0,0,1,0,0,1,1
1757,1,1,0,0,1,0,0,0,1,1,1,0
1758,1,1,0,0,1,0,0,0,1,1,0,1
1759,1,1,0,0,1,0,0,0,1,0,1,1
1760,1,1,0,0,1,0,0,0,0,1,1,1
1761,1,1,0,0,0,1,1,1,1,0,0,0
1762,1,1,0,0,0,1,1,1,0,1,0,0
1763,1,1,0,0,0,1,1,1,0,0,1,0
1764,1,1,0,0,0,1,1,1,0,0,0,1
1765,1,1,0,0,0,1,1,0,1,1,0,0
1766,1,1,0,0,0,1,1,0,1,0,1,0
1767,1,1,0,0,0,1,1,0,1,0,0,1
1768,1,1,0,0,0,1,1,0,0,1,1,0
1769,1,1,0,0,0,1,1,0,0,1,0,1
1770,1,1,0,0,0,1,1,0,0,0,1,1
1771,1,1,0,0,0,1,0,1,1,1,0,0
1772,1,1,0,0,0,1,0,1,1,0,1,0
1773,1,1,0,0,0,1,0,1,1,0,0,1
1774,1,1,0,0,0,1,0,1,0,1,1,0
1775,1,1,0,0,0,1,0,1,0,1,0,1
1776,1,1,0,0,0,1,0,1,0,0,1,1
1777,1,1,0,0,0,1,0,0,1,1,1,0
1778,1,1,0,0,0,1,0,0,1,1,0,1
1779,1,1,0,0,0,1,0,0,1,0,1,1
1780,1,1,0,0,0,1,0,0,0,1,1,1
1781,1,1,0,0,0,0,1,1,1,1,0,0
1782,1,1,0,0,0,0,1,1,1,0,1,0
1783,1,1,0,0,0,0,1,1,1,0,0,1
1784,1,1,0,0,0,0,1,1,0,1,1,0
1785,1,1,0,0,0,0,1,1,0,1,0,1
1786,1,1,0,0,0,0,1,1,0,0,1,1
1787,1,1,0,0,0,0,1,0,1,1,1,0
1788,1,1,0,0,0,0,1,0,1,1,0,1
1789,1,1,0,0,0,0,1,0,1,0,1,1
1790,1,1,0,0,0,0,1,0,0,1,1,1
1791,1,1,0,0,0,0,0,1,1,1,1,0
1792,1,1,0,0,0,0,0,1,1,1,0,1
1793,1,1,0,0,0,0,0,1,1,0,1,1
1794,1,1,0,0,0,0,0,1,0,1,1,1
1795,1,1,0,0,0,0,0,0,1,1,1,1
1796,1,0,1,1,1,1,1,0,0,0,0,0
1797,1,0,1,1,1,1,0,1,0,0,0,0
1798,1,0,1,1,1,1,0,0,1,0,0,0
1799,1,0,1,1,1,1,0,0,0,1,0,0
1800,1,0,1,1,1,1,0,0,0,0,1,0
1801,1,0,1,1,1,1,0,0,0,0,0,1
1802,1,0,1,1,1,0,1,1,0,0,0,0
1803,1,0,1,1,1,0,1,0,1,0,0,0
1804,1,0,1,1,1,0,1,0,0,1,0,0
1805,1,0,1,1,1,0,1,0,0,0,1,0
1806,1,0,1,1,1,0,1,0,0,0,0,1
1807,1,0,1,1,1,0,0,1,1,0,0,0
1808,1,0,1,1,1,0,0,1,0,1,0,0
1809,1,0,1,1,1,0,0,1,0,0,1,0
1810,1,0,1,1,1,0,0,1,0,0,0,1
1811,1,0,1,1,1,0,0,0,1,1,0,0
1812,1,0,1,1,1,0,0,0,1,0,1,0
1813,1,0,1,1,1,0,0,0,1,0,0,1
1814,1,0,1,1,1,0,0,0,0,1,1,0
1815,1,0,1,1,1,0,0,0,0,1,0,1
1816,1,0,1,1,1,0,0,0,0,0,1,1
1817,1,0,1,1,0,1,1,1,0,0,0,0
1818,1,0,1,1,0,1,1,0,1,0,0,0
1819,1,0,1,1,0,1,1,0,0,1,0,0
1820,1,0,1,1,0,1,1,0,0,0,1,0
1821,1,0,1,1,0,1,1,0,0,0,0,1
1822,1,0,1,1,0,1,0,1,1,0,0,0
1823,1,0,1,1,0,1,0,1,0,1,0,0
1824,1,0,1,1,0,1,0,1,0,0,1,0
1825,1,0,1,1,0,1,0,1,0,0,0,1
1826,1,0,1,1,0,1,0,0,1,1,0,0
1827,1,0,1,1,0,1,0,0,1,0,1,0
1828,1,0,1,1,0,1,0,0,1,0,0,1
1829,1,0,1,1,0,1,0,0,0,1,1,0
1830,1,0,1,1,0,1,0,0,0,1,0,1
1831,1,0,1,1,0,1,0,0,0,0,1,1
1832,1,0,1,1,0,0,1,1,1,0,0,0
1833,1,0,1,1,0,0,1,1,0,1,0,0
1834,1,0,1,1,0,0,1,1,0,0,1,0
1835,1,0,1,1,0,0,1,1,0,0,0,1
1836,1,0,1,1,0,0,1,0,1,1,0,0
1837,1,0,1,1,0,0,1,0,1,0,1,0
1838,1,0,1,1,0,0,1,0,1,0,0,1
1839,1,0,1,1,0,0,1,0,0,1,1,0
1840,1,0,1,1,0,0,1,0,0,1,0,1
1841,1,0,1,1,0,0,1,0,0,0,1,1
1842,1,0,1,1,0,0,0,1,1,1,0,0
1843,1,0,1,1,0,0,0,1,1,0,1,0
1844,1,0,1,1,0,0,0,1,1,0,0,1
1845,1,0,1,1,0,0,0,1,0,1,1,0
1846,1,0,1,1,0,0,0,1,0,1,0,1
1847,1,0,1,1,0,0,0,1,0,0,1,1
1848,1,0,1,1,0,0,0,0,1,1,1,0
1849,1,0,1,1,0,0,0,0,1,1,0,1
1850,1,0,1,1,0,0,0,0,1,0,1,1
1851,1,0,1,1,0,0,0,0,0,1,1,1
1852,1,0,1,0,1,1,1,1,0,0,0,0
1853,1,0,1,0,1,1,1,0,1,0,0,0
1854,1,0,1,0,1,1,1,0,0,1,0,0
1855,1,0,1,0,1,1,1,0,0,0,1,0
1856,1,0,1,0,1,1,1,0,0,0,0,1
1857,1,0,1,0,1,1,0,1,1,0,0,0
1858,1,0,1,0,1,1,0,1,0,1,0,0
1859,1,0,1,0,1,1,0,1,0,0,1,0
1860,1,0,1,0,1,1,0,1,0,0,0,1
1861,1,0,1,0,1,1,0,0,1,1,0,0
1862,1,0,1,0,1,1,0,0,1,0,1,0
1863,1,0,1,0,1,1,0,0,1,0,0,1
1864,1,0,1,0,1,1,0,0,0,1,1,0
1865,1,0,1,0,1,1,0,0,0,1,0,1
1866,1,0,1,0,1,1,0,0,0,0,1,1
1867,1,0,1,0,1,0,1,1,1,0,0,0
1868,1,0,1,0,1,0,1,1,0,1,0,0
1869,1,0,1,0,1,0,1,1,0,0,1,0
1870,1,0,1,0,1,0,1,1,0,0,0,1
1871,1,0,1,0,1,0,1,0,1,1,0,0
1872,1,0,1,0,1,0,1,0,1,0,1,0
1873,1,0,1,0,1,0,1,0,1,0,0,1
1874,1,0,1,0,1,0,1,0,0,1,1,0
1875,1,0,1,0,1,0,1,0,0,1,0,1
1876,1,0,1,0,1,0,1,0,0,0,1,1
1877,1,0,1,0,1,0,0,1,1,1,0,0
1878,1,0,1,0,1,0,0,1,1,0,1,0
1879,1,0,1,0,1,0,0,1,1,0,0,1
1880,1,0,1,0,1,0,0,1,0,1,1,0
1881,1,0,1,0,1,0,0,1,0,1,0,1
1882,1,0,1,0,1,0,0,1,0,0,1,1
1883,1,0,1,0,1,0,0,0,1,1,1,0
1884,1,0,1,0,1,0,0,0,1,1,0,1
1885,1,0,1,0,1,0,0,0,1,0,1,1
1886,1,0,1,0,1,0,0,0,0,1,1,1
1887,1,0,1,0,0,1,1,1,1,0,0,0
1888,1,0,1,0,0,1,1,1,0,1,0,0
1889,1,0,1,0,0,1,1,1,0,0,1,0
1890,1,0,1,0,0,1,1,1,0,0,0,1
1891,1,0,1,0,0,1,1,0,1,1,0,0
1892,1,0,1,0,0,1,1,0,1,0,1,0
1893,1,0,1,0,0,1,1,0,1,0,0,1
1894,1,0,1,0,0,1,1,0,0,1,1,0
1895,1,0,1,0,0,1,1,0,0,1,0,1
1896,1,0,1,0,0,1,1,0,0,0,1,1
1897,1,0,1,0,0,1,0,1,1,1,0,0
1898,1,0,1,0,0,1,0,1,1,0,1,0
1899,1,0,1,0,0,1,0,1,1,0,0,1
1900,1,0,1,0,0,1,0,1,0,1,1,0
1901,1,0,1,0,0,1,0,1,0,1,0,1
1902,1,0,1,0,0,1,0,1,0,0,1,1
1903,1,0,1,0,0,1,0,0,1,1,1,0
1904,1,0,1,0,0,1,0,0,1,1,0,1
1905,1,0,1,0,0,1,0,0,1,0,1,1
1906,1,0,1,0,0,1,0,0,0,1,1,1
1907,1,0,1,0,0,0,1,1,1,1,0,0
1908,1,0,1,0,0,0,1,1,1,0,1,0
1909,1,0,1,0,0,0,1,1,1,0,0,1
1910,1,0,1,0,0,0,1,1,0,1,1,0
1911,1,0,1,0,0,0,1,1,0,1,0,1
1912,1,0,1,0,0,0,1,1,0,0,1,1
1913,1,0,1,0,0,0,1,0,1,1,1,0
1914,1,0,1,0,0,0,1,0,1,1,0,1
1915,1,0,1,0,0,0,1,0,1,0,1,1
1916,1,0,1,0,0,0,1,0,0,1,1,1
1917,1,0,1,0,0,0,0,1,1,1,1,0
1918,1,0,1,0,0,0,0,1,1,1,0,1
1919,1,0,1,0,0,0,0,1,1,0,1,1
1920,1,0,1,0,0,0,0,1,0,1,1,1
1921,1,0,1,0,0,0,0,0,1,1,1,1
1922,1,0,0,1,1,1,1,1,0,0,0,0
1923,1,0,0,1,1,1,1,0,1,0,0,0
1924,1,0,0,1,1,1,1,0,0,1,0,0
1925,1,0,0,1,1,1,1,0,0,0,1,0
1926,1,0,0,1,1,1,1,0,0,0,0,1
1927,1,0,0,1,1,1,0,1,1,0,0,0
1928,1,0,0,1,1,1,0,1,0,1,0,0
1929,1,0,0,1,1,1,0,1,0,0,1,0
1930,1,0,0,1,1,1,0,1,0,0,0,1
1931,1,0,0,1,1,1,0,0,1,1,0,0
1932,1,0,0,1,1,1,0,0,1,0,1,0
1933,1,0,0,1,1,1,0,0,1,0,0,1
1934,1,0,0,1,1,1,0,0,0,1,1,0
1935,1,0,0,1,1,1,0,0,0,1,0,1
1936,1,0,0,1,1,1,0,0,0,0,1,1
1937,1,0,0,1,1,0,1,1,1,0,0,0
1938,1,0,0,1,1,0,1,1,0,1,0,0
1939,1,0,0,1,1,0,1,1,0,0,1,0
1940,1,0,0,1,1,0,1,1,0,0,0,1
1941,1,0,0,1,1,0,1,0,1,1,0,0
1942,1,0,0,1,1,0,1,0,1,0,1,0
1943,1,0,0,1,1,0,1,0,1,0,0,1
1944,1,0,0,1,1,0,1,0,0,1,1,0
1945,1,0,0,1,1,0,1,0,0,1,0,1
1946,1,0,0,1,1,0,1,0,0,0,1,1
1947,1,0,0,1,1,0,0,1,1,1,0,0
1948,1,0,0,1,1,0,0,1,1,0,1,0
1949,1,0,0,1,1,0,0,1,1,0,0,1
1950,1,0,0,1,1,0,0,1,0,1,1,0
1951,1,0,0,1,1,0,0,1,0,1,0,1
1952,1,0,0,1,1,0,0,1,0,0,1,1
1953,1,0,0,1,1,0,0,0,1,1,1,0
1954,1,0,0,1,1,0,0,0,1,1,0,1
1955,1,0,0,1,1,0,0,0,1,0,1,1
1956,1,0,0,1,1,0,0,0,0,1,1,1
1957,1,0,0,1,0,1,1,1,1,0,0,0
1958,1,0,0,1,0,1,1,1,0,1,0,0
1959,1,0,0,1,0,1,1,1,0,0,1,0
1960,1,0,0,1,0,1,1,1,0,0,0,1
1961,1,0,0,1,0,1,1,0,1,1,0,0
1962,1,0,0,1,0,1,1,0,1,0,1,0
1963,1,0,0,1,0,1,1,0,1,0,0,1
1964,1,0,0,1,0,1,1,0,0,1,1,0
1965,1,0,0,1,0,1,1,0,0,1,0,1
1966,1,0,0,1,0,1,1,0,0,0,1,1
1967,1,0,0,1,0,1,0,1,1,1,0,0
1968,1,0,0,1,0,1,0,1,1,0,1,0
1969,1,0,0,1,0,1,0,1,1,0,0,1
1970,1,0,0,1,0,1,0,1,0,1,1,0
1971,1,0,0,1,0,1,0,1,0,1,0,1
1972,1,0,0,1,0,1,0,1,0,0,1,1
1973,1,0,0,1,0,1,0,0,1,1,1,0
1974,1,0,0,1,0,1,0,0,1,1,0,1
1975,1,0,0,1,0,1,0,0,1,0,1,1
1976,1,0,0,1,0,1,0,0,0,1,1,1
1977,1,0,0,1,0,0,1,1,1,1,0,0
1978,1,0,0,1,0,0,1,1,1,0,1,0
1979,1,0,0,1,0,0,1,1,1,0,0,1
1980,1,0,0,1,0,0,1,1,0,1,1,0
1981,1,0,0,1,0,0,1,1,0,1,0,1
1982,1,0,0,1,0,0,1,1,0,0,1,1
1983,1,0,0,1,0,0,1,0,1,1,1,0
1984,1,0,0,1,0,0,1,0,1,1,0,1
1985,1,0,0,1,0,0,1,0,1,0,1,1
1986,1,0,0,1,0,0,1,0,0,1,1,1
1987,1,0,0,1,0,0,0,1,1,1,1,0
1988,1,0,0,1,0,0,0,1,1,1,0,1
1989,1,0,0,1,0,0,0,1,1,0,1,1
1990,1,0,0,1,0,0,0,1,0,1,1,1
1991,1,0,0,1,0,0,0,0,1,1,1,1
1992,1,0,0,0,1,1,1,1,1,0,0,0
1993,1,0,0,0,1,1,1,1,0,1,0,0
1994,1,0,0,0,1,1,1,1,0,0,1,0
1995,1,0,0,0,1,1,1,1,0,0,0,1
1996,1,0,0,0,1,1,1,0,1,1,0,0
1997,1,0,0,0,1,1,1,0,1,0,1,0
1998,1,0,0,0,1,1,1,0,1,0,0,1
1999,1,0,0,0,1,1,1,0,0,1,1,0
2000,1,0,0,0,1,1,1,0,0,1,0,1
2001,1,0,0,0,1,1,1,0,0,0,1,1
2002,1,0,0,0,1,1,0,1,1,1,0,0
2003,1,0,0,0,1,1,0,1,1,0,1,0
2004,1,0,0,0,1,1,0,1,1,0,0,1
2005,1,0,0,0,1,1,0,1,0,1,1,0
2006,1,0,0,0,1,1,0,1,0,1,0,1
2007,1,0,0,0,1,1,0,1,0,0,1,1
2008,1,0,0,0,1,1,0,0,1,1,1,0
2009,1,0,0,0,1,1,0,0,1,1,0,1
2010,1,0,0,0,1,1,0,0,1,0,1,1
2011,1,0,0,0,1,1,0,0,0,1,1,1
2012,1,0,0,0,1,0,1,1,1,1,0,0
2013,1,0,0,0,1,0,1,1,1,0,1,0
2014,1,0,0,0,1,0,1,1,1,0,0,1
2015,1,0,0,0,1,0,1,1,0,1,1,0
2016,1,0,0,0,1,0,1,1,0,1,0,1
2017,1,0,0,0,1,0,1,1,0,0,1,1
2018,1,0,0,0,1,0,1,0,1,1,1,0
2019,1,0,0,0,1,0,1,0,1,1,0,1
2020,1,0,0,0,1,0,1,0,1,0,1,1
2021,1,0,0,0,1,0,1,0,0,1,1,1
2022,1,0,0,0,1,0,0,1,1,1,1,0
2023,1,0,0,0,1,0,0,1,1,1,0,1
2024,1,0,0,0,1,0,0,1,1,0,1,1
2025,1,0,0,0,1,0,0,1,0,1,1,1
2026,1,0,0,0,1,0,0,0,1,1,1,1
2027,1,0,0,0,0,1,1,1,1,1,0,0
2028,1,0,0,0,0,1,1,1,1,0,1,0
2029,1,0,0,0,0,1,1,1,1,0,0,1
2030,1,0,0,0,0,1,1,1,0,1,1,0
2031,1,0,0,0,0,1,1,1,0,1,0,1
2032,1,0,0,0,0,1,1,1,0,0,1,1
2033,1,0,0,0,0,1,1,0,1,1,1,0
2034,1,0,0,0,0,1,1,0,1,1,0,1
2035,1,0,0,0,0,1,1,0,1,0,1,1
2036,1,0,0,0,0,1,1,0,0,1,1,1
2037,1,0,0,0,0,1,0,1,1,1,1,0
2038,1,0,0,0,0,1,0,1,1,1,0,1
2039,1,0,0,0,0,1,0,1,1,0,1,1
2040,1,0,0,0,0,1,0,1,0,1,1,1
2041,1,0,0,0,0,1,0,0,1,1,1,1
2042,1,0,0,0,0,0,1,1,1,1,1,0
2043,1,0,0,0,0,0,1,1,1,1,0,1
2044,1,0,0,0,0,0,1,1,1,0,1,1
2045,1,0,0,0,0,0,1,1,0,1,1,1
2046,1,0,0,0,0,0,1,0,1,1,1,1
2047,1,0,0,0,0,0,0,1,1,1,1,1
2048,0,1,1,1,1,1,1,0,0,0,0,0
2049,0,1,1,1,1,1,0,1,0,0,0,0
2050,0,1,1,1,1,1,0,0,1,0,0,0
2051,0,1,1,1,1,1,0,0,0,1,0,0
2052,0,1,1,1,1,1,0,0,0,0,1,0
2053,0,1,1,1,1,1,0,0,0,0,0,1
2054,0,1,1,1,1,0,1,1,0,0,0,0
2055,0,1,1,1,1,0,1,0,1,0,0,0
2056,0,1,1,1,1,0,1,0,0,1,0,0
2057,0,1,1,1,1,0,1,0,0,0,1,0
2058,0,1,1,1,1,0,1,0,0,0,0,1
2059,0,1,1,1,1,0,0,1,1,0,0,0
2060,0,1,1,1,1,0,0,1,0,1,0,0
2061,0,1,1,1,1,0,0,1,0,0,1,0
2062,0,1,1,1,1,0,0,1,0,0,0,1
2063,0,1,1,1,1,0,0,0,1,1,0,0
2064,0,1,1,1,1,0,0,0,1,0,1,0
2065,0,1,1,1,1,0,0,0,1,0,0,1
2066,0,1,1,1,1,0,0,0,0,1,1,0
2067,0,1,1,1,1,0,0,0,0,1,0,1
2068,0,1,1,1,1,0,0,0,0,0,1,1
2069,0,1,1,1,0,1,1,1,0,0,0,0
2070,0,1,1,1,0,1,1,0,1,0,0,0
2071,0,1,1,1,0,1,1,0,0,1,0,0
2072,0,1,1,1,0,1,1,0,0,0,1,0
2073,0,1,1,1,0,1,1,0,0,0,0,1
2074,0,1,1,1,0,1,0,1,1,0,0,0
2075,0,1,1,1,0,1,0,1,0,1,0,0
2076,0,1,1,1,0,1,0,1,0,0,1,0
2077,0,1,1,1,0,1,0,1,0,0,0,1
2078,0,1,1,1,0,1,0,0,1,1,0,0
2079,0,1,1,1,0,1,0,0,1,0,1,0
2080,0,1,1,1,0,1,0,0,1,0,0,1
2081,0,1,1,1,0,1,0,0,0,1,1,0
2082,0,1,1,1,0,1,0,0,0,1,0,1
2083,0,1,1,1,0,1,0,0,0,0,1,1
2084,0,1,1,1,0,0,1,1,1,0,0,0
2085,0,1,1,1,0,0,1,1,0,1,0,0
2086,0,1,1,1,0,0,1,1,0,0,1,0
2087,0,1,1,1,0,0,1,1,0,0,0,1
2088,0,1,1,1,0,0,1,0,1,1,0,0
2089,0,1,1,1,0,0,1,0,1,0,1,0
2090,0,1,1,1,0,0,1,0,1,0,0,1
2091,0,1,1,1,0,0,1,0,0,1,1,0
2092,0,1,1,1,0,0,1,0,0,1,0,1
2093,0,1,1,1,0,0,1,0,0,0,1,1
2094,0,1,1,1,0,0,0,1,1,1,0,0
2095,0,1,1,1,0,0,0,1,1,0,1,0
2096,0,1,1,1,0,0,0,1,1,0,0,1
2097,0,1,1,1,0,0,0,1,0,1,1,0
2098,0,1,1,1,0,0,0,1,0,1,0,1
