pid,chid,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,CAR_TT,CAR_CO,choice,class_1,class_2,PURPOSE,FIRSTCLASS,TICKETTYPE,WHOPAID,LUGGAGE,AGE,MALE,INCOME,seasonalticket,smseats,ORIGIN,DESTINATION
934,6710,140,117,60,63,136,20,120,91,SM,0.7958427,0.20415728,business,1,twoWay,mixed,one,25_to_39,yes,more_than_100K,0,0,BE,ZH
934,6711,118,117,120,60,162,10,120,56,Car,0.7958427,0.20415728,business,1,twoWay,mixed,one,25_to_39,yes,more_than_100K,0,0,BE,ZH
934,6712,107,156,120,67,198,10,96,70,Car,0.7958427,0.20415728,business,1,twoWay,mixed,one,25_to_39,yes,more_than_100K,0,0,BE,ZH
934,6713,107,117,30,67,142,30,120,70,SM,0.7958427,0.20415728,business,1,twoWay,mixed,one,25_to_39,yes,more_than_100K,0,0,BE,ZH
934,6714,140,130,60,60,153,10,96,70,Car,0.7958427,0.20415728,business,1,twoWay,mixed,one,25_to_39,yes,more_than_100K,0,0,BE,ZH
935,6715,406,329,120,226,337,30,250,140,Car,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6716,307,247,120,232,274,30,325,112,SM,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6717,406,247,120,240,281,20,200,112,Car,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6718,340,247,60,240,281,10,325,182,SM,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6719,340,274,120,240,293,30,200,182,SM,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6720,307,274,60,240,293,20,325,140,SM,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6721,307,329,60,232,349,10,250,112,Car,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6722,307,274,120,226,301,20,250,182,Car,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
935,6723,340,329,30,240,393,20,250,182,Car,0.60166085,0.39833912,business,1,twoWay,mixed,one,40_to_54,yes,50K_to_100K,0,0,TI,VD
936,6724,182,155,30,124,167,10,130,76,SM,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6725,182,155,120,120,194,10,169,123,SM,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6726,182,139,30,117,181,20,169,95,Car,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6727,153,139,60,117,181,30,104,123,Car,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6728,163,155,30,117,176,30,169,76,Car,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6729,163,139,30,120,155,10,104,95,SM,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6730,163,186,60,117,189,20,104,76,Car,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6731,182,186,30,120,198,30,104,123,Car,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
936,6732,163,155,60,120,194,30,130,95,Car,0.5187042,0.4812959,business,1,twoWay,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,FR
937,6733,236,23,120,63,23,30,190,115,SM,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6734,182,17,120,71,23,30,247,92,SM,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6735,236,17,120,81,25,20,152,92,Car,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6736,200,17,60,81,25,10,247,149,Car,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6737,200,19,120,81,23,30,152,149,SM,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6738,182,19,60,81,23,20,247,115,SM,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6739,182,23,60,71,25,10,190,92,Car,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6740,182,19,120,63,25,20,190,149,Car,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
937,6741,200,23,30,81,31,20,190,149,Car,0.97128975,0.028710296,business,1,annual,self,none,55_to_65,yes,more_than_100K,0,0,ZH,GE
938,6742,205,23,120,55,23,30,180,90,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6743,159,17,120,61,23,30,234,72,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6744,205,17,120,69,25,20,144,72,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6745,174,17,60,69,25,10,234,117,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6746,174,19,120,69,23,30,144,117,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6747,159,19,60,69,23,20,234,90,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6748,159,23,60,61,25,10,180,72,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6749,159,19,120,55,25,20,180,117,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
938,6750,174,23,30,69,31,20,180,117,SM,0.75171804,0.24828197,business,1,annual,employer,none,25_to_39,yes,more_than_100K,0,0,SG,BE
939,6751,128,13,30,57,16,10,100,64,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6752,128,13,120,53,21,10,130,104,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6753,128,12,30,50,21,20,130,80,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6754,98,12,60,50,21,30,80,104,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6755,108,13,30,50,17,30,130,64,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6756,108,12,30,53,16,10,80,80,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6757,108,16,60,50,16,20,80,64,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6758,128,16,30,53,17,30,80,104,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
939,6759,108,13,60,53,21,30,100,80,Train,0.5179972,0.48200282,business,1,annulDisc,mixed,one,more_than_65,yes,50K_to_100K,0,0,ZH,BE
940,6760,131,40,30,60,45,10,110,48,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6761,131,40,120,56,53,10,143,78,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6762,131,36,30,53,49,20,143,60,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6763,101,36,60,53,49,30,88,78,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6764,111,40,30,53,48,30,143,48,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6765,111,36,30,56,42,10,88,60,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6766,111,48,60,53,50,20,88,48,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6767,131,48,30,56,53,30,88,78,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
940,6768,111,40,60,56,53,30,110,60,SM,0.5691309,0.4308691,leisure,0,twoWayDisc,unknown,none,40_to_54,yes,less_than_50K_1,0,0,ZH,BE
941,6769,199,52,120,112,53,30,100,55,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6770,155,39,120,115,45,30,130,44,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6771,199,39,120,119,46,20,80,44,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6772,170,39,60,119,46,10,130,71,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6773,170,43,120,119,48,30,80,71,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6774,155,43,60,119,48,20,130,55,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6775,155,52,60,115,56,10,100,44,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6776,155,43,120,112,49,20,100,71,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
941,6777,170,52,30,119,64,20,100,71,Car,0.9520711,0.047928892,leisure,0,twoWayDisc,unknown,none,55_to_65,yes,less_than_50K_1,0,0,SG,BE
942,6778,205,74,120,97,82,20,260,105,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6779,185,74,30,91,78,10,260,136,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6780,244,74,60,105,94,30,260,84,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6781,185,62,30,97,82,20,160,84,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6782,244,56,60,97,64,20,200,136,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6783,205,56,120,91,74,10,200,84,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6784,185,74,120,105,94,10,160,105,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6785,185,56,30,105,66,30,200,105,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
942,6786,244,62,60,91,72,10,160,105,SM,0.84041226,0.15958774,leisure,0,twoWayDisc,self,none,25_to_39,no,less_than_50K_2,0,0,ZH,VS
943,6787,114,50,120,59,54,20,130,50,SM,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6788,104,50,30,56,52,10,130,65,SM,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6789,135,50,60,63,62,30,130,40,Car,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6790,104,42,30,59,53,20,80,40,Train,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6791,135,38,60,59,43,20,100,65,SM,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6792,114,38,120,56,50,10,100,40,Car,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6793,104,50,120,63,62,10,80,50,SM,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6794,104,38,30,63,45,30,100,50,Train,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
943,6795,135,42,60,56,48,10,80,50,SM,0.58720785,0.41279215,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,ZG,BE
944,6796,135,46,120,56,49,30,90,45,SM,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6797,104,34,120,59,40,30,117,36,SM,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6798,135,34,120,63,42,20,72,36,Car,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6799,114,34,60,63,42,10,117,58,SM,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6800,114,38,120,63,43,30,72,58,SM,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6801,104,38,60,63,43,20,117,45,SM,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6802,104,46,60,59,50,10,90,36,Car,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6803,104,38,120,56,45,20,90,58,SM,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
944,6804,114,46,30,63,57,20,90,58,SM,0.7061093,0.29389074,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,BE
945,6805,191,64,120,83,72,20,221,90,SM,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6806,173,64,30,77,70,10,221,117,SM,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6807,227,64,60,91,82,30,221,72,Car,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6808,173,53,30,83,72,20,136,72,SM,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6809,227,48,60,83,56,20,170,117,SM,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6810,191,48,120,77,66,10,170,72,SM,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6811,173,64,120,91,82,10,136,90,Car,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6812,173,48,30,91,58,30,170,90,SM,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
945,6813,227,53,60,77,64,10,136,90,SM,0.7980178,0.20198229,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,ZH,VD
946,6814,149,38,30,73,42,10,90,44,Car,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6815,149,38,120,69,48,10,117,71,Car,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6816,149,34,30,66,43,20,117,55,Train,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6817,112,34,60,66,43,30,72,71,Train,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6818,124,38,30,66,43,30,117,44,Train,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6819,124,34,30,69,38,10,72,55,SM,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6820,124,46,60,66,46,20,72,44,SM,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6821,149,46,30,69,48,30,72,71,SM,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
946,6822,124,38,60,69,48,30,90,55,Car,0.71108615,0.28891388,leisure,0,twoWayDisc,self,none,25_to_39,yes,50K_to_100K,0,0,VD,BE
947,6823,195,59,120,119,64,20,182,90,SM,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6824,180,59,30,114,62,10,182,117,SM,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6825,225,59,60,125,72,30,182,72,Car,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6826,180,49,30,119,62,20,112,72,Car,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6827,225,44,60,119,49,20,140,117,SM,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6828,195,44,120,114,57,10,140,72,SM,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6829,180,59,120,125,72,10,112,90,Car,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6830,180,44,30,125,52,30,140,90,SM,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
947,6831,225,49,60,114,54,10,112,90,SM,0.79894495,0.20105505,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,GE,JU
948,6832,236,79,120,128,88,20,312,155,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6833,212,79,30,122,82,10,312,201,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6834,283,79,60,136,99,30,312,124,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6835,212,66,30,128,86,20,192,124,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6836,283,59,60,128,66,20,240,201,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6837,236,59,120,122,80,10,240,124,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6838,212,79,120,136,99,10,192,155,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6839,212,59,30,136,72,30,240,155,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
948,6840,283,66,60,122,78,10,192,155,SM,0.6344021,0.36559793,leisure,0,twoWayDisc,self,none,40_to_54,yes,more_than_100K,0,0,VD,TH
949,6841,220,60,120,139,62,30,140,95,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6842,167,45,120,142,50,30,182,76,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6843,220,45,120,146,52,20,112,76,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6844,185,45,60,146,52,10,182,123,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6845,185,50,120,146,54,30,112,123,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6846,167,50,60,146,54,20,182,95,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6847,167,60,60,142,64,10,140,76,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6848,167,50,120,139,56,20,140,123,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
949,6849,185,60,30,146,72,20,140,123,SM,0.64681196,0.35318807,leisure,0,twoWayDisc,self,none,more_than_65,yes,50K_to_100K,0,0,ZH,VD
950,6850,336,72,30,109,82,10,320,136,Car,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6851,336,72,120,95,105,10,416,221,SM,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6852,336,65,30,84,97,20,416,170,Train,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6853,257,65,60,84,97,30,256,221,Car,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6854,283,72,30,84,88,30,416,136,SM,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6855,283,65,30,95,78,10,256,170,Car,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6856,283,86,60,84,97,20,256,136,SM,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6857,336,86,30,95,102,30,256,221,Train,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
950,6858,283,72,60,95,105,30,320,170,Train,0.5041284,0.49587154,leisure,0,twoWayDisc,self,none,25_to_39,no,50K_to_100K,0,0,GE,SG
951,6859,116,46,120,61,52,20,117,55,SM,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6860,104,46,30,58,49,10,117,71,SM,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6861,139,46,60,65,58,30,117,44,SM,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6862,104,38,30,61,52,20,72,44,Car,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6863,139,34,60,61,40,20,90,71,SM,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6864,116,34,120,58,48,10,90,44,SM,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6865,104,46,120,65,58,10,72,55,Car,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6866,104,34,30,65,43,30,90,55,SM,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
951,6867,139,38,60,58,46,10,72,55,SM,0.74707794,0.2529221,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,BE,ZH
952,6868,391,57,30,277,62,10,160,64,Car,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6869,391,57,120,273,70,10,208,104,SM,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6870,391,51,30,270,64,20,208,80,SM,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6871,297,51,60,270,64,30,128,104,Car,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6872,328,57,30,270,64,30,208,64,SM,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6873,328,51,30,273,57,10,128,80,Car,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6874,328,68,60,270,70,20,128,64,Car,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6875,391,68,30,273,72,30,128,104,Car,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
952,6876,328,57,60,273,70,30,160,80,Car,0.704601,0.29539904,leisure,0,twoWayDisc,self,none,40_to_54,yes,50K_to_100K,0,0,ZG,VS
953,6877,248,67,120,94,72,30,180,105,SM,0.8313931,0.16860686,leisure,0,twoWayDisc,self,none,55_to_65,no,less_than_50K_2,0,0,ZH,VD
953,6878,188,50,120,100,57,30,234,84,SM,0.8313931,0.16860686,leisure,0,twoWayDisc,self,none,55_to_65,no,less_than_50K_2,0,0,ZH,VD
953,6879,248,50,120,108,62,20,144,84,SM,0.8313931,0.16860686,leisure,0,twoWayDisc,self,none,55_to_65,no,less_than_50K_2,0,0,ZH,VD
953,6880,208,50,60,108,62,10,234,136,SM,0.8313931,0.16860686,leisure,0,twoWayDisc,self,none,55_to_65,no,less_than_50K_2,0,0,ZH,VD
953,6881,208,56,120,108,64,30,144,136,SM,0.8313931,0.16860686,leisure,0,twoWayDisc,self,none,55_to_65,no,less_than_50K_2,0,0,ZH,VD
