chid,pid
5525,802
5528,803
5531,803
5539,804
5541,804
5549,805
5553,805
5555,806
5556,806
5557,806
5559,806
5578,808
5587,809
5588,809
5590,810
5597,810
5601,811
5607,811
5610,812
5611,812
5612,812
5623,813
5629,814
5637,815
5640,815
5646,816
5659,817
5667,818
5677,819
5682,820
5684,820
5690,821
5697,821
5698,822
5700,822
5704,822
5707,823
5710,823
5727,825
5729,825
5731,825
5740,826
5742,826
5751,827
5754,828
5755,828
5756,828
5764,829
5774,830
5788,832
5789,832
5796,832
5804,833
5805,833
5806,834
5814,834
5815,835
5824,836
5840,837
5844,838
5859,839
5863,840
5869,841
5870,841
5880,842
5891,843
5894,843
5896,844
5900,844
5913,845
5920,846
5921,846
5924,847
5927,847
5931,847
5935,848
5936,848
5944,849
5945,849
5946,849
5950,850
5955,850
5961,851
5967,851
5970,852
5971,852
5974,852
5979,853
5983,853
5988,854
5989,854
5993,854
5999,855
6000,855
6001,855
6005,856
6008,856
6010,856
6024,858
6028,858
6031,859
6034,859
6038,859
6039,859
6042,860
6046,860
6054,861
6057,861
6064,862
6067,863
6070,863
6071,863
6073,863
6083,864
6084,864
6087,865
6089,865
6091,865
6092,865
6097,866
6103,867
6120,868
6124,869
6127,869
6137,870
6138,870
6140,871
6141,871
6146,871
6147,871
6157,873
6158,873
6159,873
6162,873
6169,874
6171,874
6172,874
6173,874
6186,876
6187,876
6189,876
6196,877
6198,877
6223,880
6226,880
6230,881
6233,881
6236,881
6242,882
6246,882
6247,883
6248,883
6254,883
6261,884
6264,884
6301,889
6302,889
6303,889
6313,890
6315,890
6321,891
6322,891
6330,892
6341,893
6353,894
6355,895
6360,895
6369,896
6374,897
6375,897
6376,897
6383,898
6390,898
6391,899
6394,899
6398,899
6401,900
6413,901
6417,901
6425,902
6426,902
6427,903
6430,903
6433,903
6437,904
6448,905
6453,905
6463,907
6470,907
6473,908
6474,908
6480,908
6481,909
6482,909
6484,909
6489,909
6499,911
6501,911
6502,911
6505,911
6523,913
6527,914
6528,914
6530,914
6543,915
6546,916
6549,916
6560,917
6568,918
6569,918
6571,919
6576,919
6586,920
6588,920
6597,921
6604,922
6609,923
6610,923
6615,923
6621,924
6624,924
6625,925
6626,925
6633,925
6637,926
6638,926
6639,926
6646,927
6655,928
6670,930
6673,930
6674,930
6675,930
6683,931
6685,931
6689,932
6697,933
6699,933
6709,934
6718,935
6723,935
6724,936
6726,936
6730,936
6732,936
6739,937
6760,940
6761,940
6764,940
6767,940
6769,941
6774,941
6779,942
6786,942
6792,943
6796,944
6799,944
6802,944
6804,944
6811,945
6817,946
6819,946
6823,947
6829,947
6830,947
6832,948
6836,948
6837,948
6855,950
6862,951
6864,951
6888,954
6892,954
6895,955
6904,956
6911,956
6912,956
6919,957
6921,957
6924,958
6926,958
6931,959
6934,959
6938,959
6941,960
6946,960
6948,960
6949,961
6954,961
6957,961
6961,962
6965,962
6966,962
6967,963
6975,963
6984,964
6987,965
6989,965
6992,965
6996,966
6997,966
7000,966
7008,967
7015,968
7017,968
7025,969
7027,969
7031,970
7036,970
7038,970
7044,971
7048,972
7060,973
7061,973
7063,973
7069,974
7071,974
7082,975
7095,977
7099,977
7107,978
7117,979
7118,979
7122,980
7123,980
7125,980
7129,981
7133,981
7136,981
7144,982
7151,983
7154,983
7160,984
7164,984
7167,985
7169,985
7183,987
7185,987
7194,988
7200,988
7207,989
7208,989
7209,989
7218,990
7220,991
7223,991
7225,991
7233,992
7234,992
7236,992
7254,994
7261,995
7266,996
7272,996
7275,997
7276,997
7279,997
7285,998
7292,999
7294,999
7297,999
7300,1000
7308,1000
7313,1001
7317,1001
7322,1002
7325,1002
7330,1003
7332,1003
7338,1004
7341,1004
7350,1005
7355,1006
7361,1006
7365,1007
7375,1008
7378,1008
7379,1008
7392,1010
7400,1011
7401,1011
7403,1011
7408,1012
7413,1012
7417,1013
7421,1013
7422,1013
7424,1013
7433,1014
7435,1015
7436,1015
7446,1016
7448,1016
7449,1016
7454,1017
7455,1017
7458,1017
7463,1018
7464,1018
7469,1018
7471,1019
7475,1019
7478,1019
7486,1020
7492,1021
7495,1021
7511,1023
7515,1023
7521,1024
7528,1025
7529,1025
7534,1026
7539,1026
7545,1027
7546,1027
7561,1029
7568,1029
7570,1030
7571,1030
7573,1030
7574,1030
7575,1030
7576,1030
7577,1030
7590,1032
7592,1032
7593,1032
7597,1033
7598,1033
7601,1033
7602,1033
7603,1033
7622,1035
7626,1036
7629,1036
7630,1036
7634,1037
7637,1037
7638,1037
7639,1037
7653,1039
7669,1041
7670,1041
7672,1041
7674,1041
7678,1042
7684,1042
7689,1043
7691,1043
7695,1043
7700,1044
7701,1044
7704,1044
7705,1045
7707,1045
7708,1045
7715,1046
7727,1047
7728,1047
7731,1047
7734,1048
7736,1048
7748,1049
7755,1050
7757,1050
7759,1051
7765,1051
7769,1052
7775,1052
7782,1053
7786,1054
7789,1054
7791,1054
7800,1055
7804,1056
7805,1056
7811,1056
7824,1058
7826,1058
7830,1058
7833,1059
7841,1060
7844,1060
7847,1060
7849,1061
7852,1061
7859,1062
7861,1062
7867,1063
7872,1063
7875,1063
7891,1065
7892,1065
7895,1066
7897,1066
7908,1067
7909,1067
7911,1067
7915,1068
7919,1068
7921,1069
7922,1069
7925,1069
7931,1070
7932,1070
7940,1071
7945,1071
7969,1074
7973,1074
7977,1075
7980,1075
7981,1075
7985,1076
8004,1078
8016,1079
8024,1080
8026,1080
8029,1081
8030,1081
8037,1081
8042,1082
8045,1082
8080,1086
8084,1087
8086,1087
8088,1087
8090,1087
8097,1088
8099,1088
8100,1088
8102,1089
8107,1089
8108,1089
8109,1089
8110,1090
8114,1090
8117,1090
8127,1091
8128,1092
8129,1092
8138,1093
8143,1093
8144,1093
8148,1094
8162,1095
8168,1096
8181,1097
8185,1098
8187,1098
8191,1099
8192,1099
8193,1099
8194,1099
8198,1099
8201,1100
8202,1100
8203,1100
8214,1101
8219,1102
8228,1103
8230,1103
8242,1104
8252,1105
8268,1107
8273,1108
8275,1108
8283,1109
8285,1109
8291,1110
8294,1110
8296,1110
8297,1110
8300,1111
8305,1111
8309,1112
8310,1112
8317,1113
8320,1113
8323,1113
8330,1114
8333,1114
8337,1115
8340,1115
8344,1116
8350,1116
8351,1116
8353,1117
8358,1117
8363,1118
8377,1119
8379,1119
8383,1120
8384,1120
8391,1121
8399,1122
8418,1124
8421,1124
8422,1124
8426,1125
8427,1125
8428,1125
8433,1125
8435,1126
8442,1126
8449,1127
8452,1128
8457,1128
8462,1129
8463,1129
8473,1130
8489,1132
8492,1132
8494,1132
8498,1133
8499,1133
8500,1133
8506,1134
8507,1134
8513,1134
8527,1136
8541,1137
8542,1138
8543,1138
8552,1139
8557,1139
8564,1140
8569,1141
8584,1142
8592,1143
8593,1143
8603,1144
8606,1145
8612,1145
8619,1146
8620,1146
8623,1147
8626,1147
8630,1147
8631,1147
8633,1148
8638,1148
8639,1148
8644,1149
8652,1150
8655,1150
8658,1150
8661,1151
8663,1151
8664,1151
8666,1151
8669,1152
8670,1152
8676,1152
8680,1153
8689,1154
8690,1154
8694,1154
8702,1155
8715,1157
8716,1157
8721,1157
8733,1159
8738,1159
8739,1159
8740,1160
8747,1160
8750,1161
8756,1161
8757,1161
8759,1162
8761,1162
8763,1162
8766,1162
8770,1163
8772,1163
8777,1164
8779,1164
8782,1164
8785,1165
8787,1165
8790,1165
8795,1166
8798,1166
8799,1166
8806,1167
8809,1167
8833,1170
8851,1172
8856,1172
8857,1173
8865,1173
8885,1176
8886,1176
8888,1176
8893,1177
8895,1177
8904,1178
8908,1178
8912,1179
8913,1179
8925,1180
8944,1182
8948,1183
8959,1184
8979,1186
8981,1186
8986,1187
8993,1188
9003,1189
9007,1189
9010,1190
9012,1190
9013,1190
9019,1191
9020,1191
9024,1191
9027,1191
9029,1192
9032,1192
